10/10|17679031.25|10|48681|1037880|340
10/20|17644343.75|10|48008|1034200|429
10/30|17700906.25|10|44569|1038840|1086
10/40|17664968.75|10|44685|1036120|1122
10/50|17645593.75|10|49885|1035000|1164
10/60|17634968.75|10|52930|1035320|1518
10/70|17678406.25|10|47320|1036440|2211
10/80|17679343.75|10|43272|1037560|2567
10/90|17649656.25|10|44060|1035960|2397
10/100|17673406.25|10|48229|1034520|2820
