10/10|2308812.5|10|1804|16478|159
20/10|3827812.5|20|7425|43450|352
30/10|5317812.5|30|31207|119493|375
40/10|6208812.5|40|45386|165341|528
50/10|2665812.5|50|29337|86152|550
60/10|4490812.5|60|36289|120549|704
70/10|6178812.5|70|51788|154781|870
80/10|5945812.5|80|96569|270589|990
90/10|6976812.5|90|176374|451935|1186
100/10|8319812.5|100|166397|438251|1212
