10/10|2308812.5|10|1804|16478|159
10/20|1846812.5|10|1850|14630|451
10/30|517812.5|10|880|5654|286
10/40|189812.5|10|418|1760|220
10/50|356812.5|10|583|2387|418
10/60|243812.5|10|539|1298|660
10/70|312812.5|10|781|3212|550
10/80|257812.5|10|814|3410|550
10/90|257812.5|10|792|2189|374
10/100|373812.5|10|1155|2519|1364
