10/10|1920812.5|10|990|12287|242
10/20|2572812.5|10|1507|14597|286
10/30|764812.5|10|1221|7403|374
10/40|731812.5|10|693|4334|440
10/50|669812.5|10|605|2717|462
10/60|195812.5|10|660|1595|704
10/70|194812.5|10|748|2024|353
10/80|305812.5|10|627|2123|375
10/90|307812.5|10|803|2255|726
10/100|951812.5|10|847|4961|154
