10/10|18287468.75|10|47481|1049740|286
10/20|18328406.25|10|48686|1058400|660
10/30|18306843.75|10|45595|1049740|1011
10/40|18312781.25|10|47308|1047980|1188
10/50|18283406.25|10|46532|1047500|1177
10/60|17644031.25|10|48475|1037720|1430
10/70|17641843.75|10|48593|1038040|1573
10/80|17644031.25|10|47418|1037720|1825
10/90|18334343.75|10|46003|1048460|2992
10/100|18296843.75|10|48485|1048940|2387
