10/10|18287468.75|10|47481|1049740|286
20/10|18411531.25|20|152111|1892860|561
30/10|18569968.75|30|367245|3028620|1092
40/10|19248406.25|40|816819|4937960|1280
50/10|19397781.25|50|1436063|7114160|1747
60/10|19610281.25|60|1861315|8541160|2314
70/10|19824031.25|70|2343798|10020580|2548
80/10|20591531.25|80|2910941|11902260|3529
90/10|20795281.25|90|3283378|13097920|4157
100/10|20075593.75|100|3941392|14943780|3880
