10/10|1920812.5|10|990|12287|242
20/10|5134812.5|20|10098|58036|352
30/10|4784812.5|30|23694|101640|462
40/10|2262812.5|40|22258|72446|549
50/10|6316812.5|50|80410|243958|608
60/10|5558812.5|60|44033|155001|824
70/10|4967812.5|70|56430|155738|836
80/10|8322812.5|80|207449|539374|922
90/10|6742812.5|90|118041|323763|991
100/10|10108812.5|100|311707|770627|1374
