10/10|3255812.5|10|4818|32087|242
20/10|3357812.5|20|14586|65098|352
30/10|3348812.5|30|15730|65175|374
40/10|3046812.5|40|34915|110924|518
50/10|3823812.5|50|43879|135685|734
60/10|8979812.5|60|133067|371316|814
70/10|3761812.5|70|61655|168542|792
80/10|4114812.5|80|91014|238150|955
90/10|5869812.5|90|157531|394350|1034
100/10|5135812.5|100|166683|404063|1243
