10/10|3255812.5|10|4818|32087|242
10/20|1557812.5|10|2013|13112|176
10/30|335812.5|10|572|2783|462
10/40|861812.5|10|1122|5819|506
10/50|480812.5|10|660|2552|572
10/60|489812.5|10|1309|5588|550
10/70|429812.5|10|1056|5423|374
10/80|476812.5|10|1419|5522|902
10/90|208812.5|10|715|2123|418
10/100|208812.5|10|671|1760|462
