10/10|3804812.5|10|7018|50072|154
10/20|3534812.5|10|5093|39446|198
10/30|835812.5|10|594|3377|110
10/40|570812.5|10|715|3542|220
10/50|317812.5|10|550|1661|352
10/60|489812.5|10|759|2222|638
10/70|308812.5|10|836|3641|594
10/80|307812.5|10|737|2453|726
10/90|124812.5|10|792|1199|1100
10/100|262812.5|10|693|2453|572
