10/10|18369656.25|10|48746|1071700|420
20/10|18469031.25|20|195414|2139540|574
30/10|18510281.25|30|642858|4220240|866
40/10|18692468.75|40|1084096|5884440|1252
50/10|19399343.75|50|1200891|6389980|2007
60/10|19389968.75|60|1309895|6715860|1822
70/10|19079031.25|70|1730643|8168600|2464
80/10|19922156.25|80|2276862|10001620|3534
90/10|20134968.75|90|2534096|10904660|4143
100/10|21047781.25|100|2940453|12342640|5413
