10/10|3804812.5|10|7018|50072|154
20/10|6384812.5|20|16434|85360|220
30/10|2870812.5|30|11803|50226|374
40/10|2690812.5|40|27522|88781|440
50/10|5941812.5|50|54351|177100|550
60/10|4356812.5|60|54780|156321|676
70/10|4001812.5|70|39633|112079|779
80/10|5868812.5|80|85811|242572|968
90/10|3847812.5|90|77572|207999|1045
100/10|6387812.5|100|189652|477752|1380
