10/10|18369656.25|10|48746|1071700|420
10/20|17647468.75|10|53888|1064020|505
10/30|17627468.75|10|44141|1035480|671
10/40|17652781.25|10|49144|1035000|906
10/50|18304968.75|10|46833|1047020|1375
10/60|17664968.75|10|46952|1038200|1595
10/70|17689031.25|10|44229|1037080|2125
10/80|17651843.75|10|54803|1037720|2134
10/90|17658093.75|10|50424|1040280|2827
10/100|17632781.25|10|47277|1035160|2045
