10/10|1064812.5|10|693|6182|242
10/20|2143812.5|10|2695|17864|286
10/30|468812.5|10|1056|5126|242
10/40|1255812.5|10|2233|12914|484
10/50|346812.5|10|847|2717|550
10/60|347812.5|10|847|4169|418
10/70|437812.5|10|1001|3575|1056
10/80|541812.5|10|760|3476|837
10/90|88812.5|10|638|968|858
10/100|391812.5|10|924|1364|1430
