10/10|1064812.5|10|693|6182|242
20/10|3017812.5|20|9405|46321|286
30/10|5605812.5|30|48191|171897|418
40/10|2324812.5|40|12298|50831|616
50/10|4977812.5|50|39369|124036|682
60/10|3567812.5|60|36905|102993|762
70/10|5648812.5|70|68563|191642|814
80/10|6539812.5|80|139414|364936|939
90/10|9888812.5|90|201762|540771|1324
100/10|4757812.5|100|111430|288266|1164
