10/10|1497812.5|10|1298|8162|198
20/10|1553812.5|20|5962|25762|264
30/10|3620812.5|30|15093|54549|352
40/10|3846812.5|40|25960|91421|627
50/10|4035812.5|50|49632|151195|819
60/10|2909812.5|60|44055|122331|726
70/10|6058812.5|70|147917|390203|793
80/10|7535812.5|80|157300|399553|1056
90/10|5309812.5|90|157883|394515|1094
100/10|3948812.5|100|63657|171545|1111
