10/10|17694031.25|10|49779|1039800|319
20/10|18418718.75|20|89786|1412480|615
30/10|18448093.75|30|220682|2252080|702
40/10|18664968.75|40|349348|2964460|1255
50/10|18988093.75|50|540712|3860380|2429
60/10|19439968.75|60|1105929|5981840|2019
70/10|19789968.75|70|1700486|8085940|3067
80/10|19954656.25|80|2195814|9745980|3314
90/10|20802781.25|90|2880881|12017140|4386
100/10|20217468.75|100|3246757|13004040|4261
