10/10|17667468.75|10|27092|804020|352
10/20|17661218.75|10|27030|802580|583
10/30|17630906.25|10|25933|800020|594
10/40|17677468.75|10|26437|804340|1428
10/50|17704968.75|10|27814|803220|1945
10/60|17617781.25|10|27104|800980|1682
10/70|17634656.25|10|32287|799860|1462
10/80|17655281.25|10|29657|800980|2100
10/90|17660906.25|10|28051|800340|2315
10/100|17662781.25|10|27720|801940|3200
