10/10|18369656.25|10|74182|1304120|429
10/20|18369656.25|10|65336|1293380|825
10/30|18330906.25|10|72254|1281840|913
10/40|18337156.25|10|72899|1283120|1263
10/50|17675906.25|10|74144|1272220|1422
10/60|18298718.75|10|69189|1283440|2013
10/70|18330593.75|10|73148|1283120|2133
10/80|18300281.25|10|71945|1281680|2188
10/90|17659656.25|10|77631|1272540|2331
10/100|17641531.25|10|76061|1271100|1980
