10/10|2057812.5|10|4301|27038|132
20/10|1485812.5|20|2233|14938|273
30/10|7543812.5|30|38322|156090|680
40/10|4392812.5|40|56001|176033|581
50/10|6687812.5|50|66935|204919|651
60/10|4101812.5|60|71258|200409|760
70/10|8431812.5|70|169279|451847|951
80/10|6526812.5|80|80190|231055|966
90/10|7313812.5|90|128866|338679|1358
100/10|7408812.5|100|237138|583253|1166
