10/10|2057812.5|10|4301|27038|132
10/20|1264812.5|10|2046|13739|176
10/30|231812.5|10|561|2189|242
10/40|857812.5|10|1584|9680|374
10/50|833812.5|10|836|3080|726
10/60|135812.5|10|473|1496|462
10/70|376812.5|10|638|2552|330
10/80|439812.5|10|913|2750|616
10/90|218812.5|10|792|2189|836
10/100|416812.5|10|1045|3047|1012
