10/10|18358718.75|10|54639|1066420|396
10/20|17663718.75|10|47131|1037720|517
10/30|17689656.25|10|45779|1037880|968
10/40|17681843.75|10|47407|1036600|1122
10/50|17650593.75|10|49257|1035320|1308
10/60|17689031.25|10|48534|1035960|1870
10/70|17635906.25|10|43781|1035640|1639
10/80|17673093.75|10|49280|1046540|2296
10/90|17657156.25|10|50824|1035960|2225
10/100|17636218.75|10|50257|1035960|2277
