10/10|2293812.5|10|3465|24695|242
20/10|4313812.5|20|9713|51469|319
30/10|4599812.5|30|34353|116292|396
40/10|6421812.5|40|60390|208274|451
50/10|6093812.5|50|34199|128392|572
60/10|5892812.5|60|67452|199386|671
70/10|4431812.5|70|61226|168674|845
80/10|6828812.5|80|124575|345367|955
90/10|5962812.5|90|66419|195624|1097
100/10|5909812.5|100|187781|457292|1258
